code,country,city_name,guide_type,title,intro,review,area,interest,company
14977,Sweden,Stockholm,티켓/교통패스,스톡홀름의 물길과 다리를 따라 2시간 보트 투어 티켓," 본 상품은 evoucher 상품으로 이메일로 받은 바우처를 출력해서 제시해주시면 됩니다. (여행 확인증이 아닌 영어로 된 바우처를 지참하셔야 합니다) [ 이 티켓의 매력 포인트! ] 물 위에서 바라보는 아름다운 스톡홀름의 전경을 즐겨보세요! 다리 아래로 지나가는 크루즈에서 도심 지역을 바라보세요! 10가지 언어로 지원되는 녹음 가이드를 제공 받으세요!이 티켓을 이용해 2시간 동안 물 위에서 바라보는 스톡홀름을 경험해보세요! 관광 유람선에 올라 10개국 언어를 지원하는 녹음 가이드를 들으며 이 멋진 도시의 상징적인 명소들을 둘러볼 수 있습니다.이 투어에서는 스톡홀름의 여러 다리 밑을 거쳐가며 발트해와 말라렌(Mälaren) 호수를 연결하는 수문을 지나갑니다.동시에 크루즈를 타고 이동하며 이동하며 올드 타운(Old Town), 쇠데르말름(Södermalm) 섬, 릴라 에싱얀(Lilla Essingen)와 스토라 에싱얀(Stora Essingen), 하마비 허스타드(Hammarby Sjöstad)라는 새로운 지역, 그리고 왕실의 유르고덴(Djurgården) 내 초지까지 스톡홀름 도심의 주요 명소들도 살펴볼 수 있습니다.어른은 물론 가족에게도 안성맞춤인 이 투어야말로 완벽한 스톡홀름 관광을 완성시켜줄 것입니다!  티켓 예약 방법  구매하기를 눌러, 이용일자와 이용인원을 선택해주세요.  예약시 아래 시간 중, 원하시는 시간대를 선택하시어 남겨주시기 바랍니다. 투어 시간: 11시  13시  15시 중 택1 남겨주신 일자와 시간에 예약 가능 여부를 확인 후에 예약 진행 혹은 불가시 대체 가능한 시간을 안내드립니다,  별도로 보내드린 이바우처에 기재된 시간이 확정된 미팅시간이오니 꼭 바우처를 기준으로 시간 확인을 부탁드립니다. 여행확인증은 이바우처가 아닙니다. 이메일로 보내드린 이바우처를 확인후에 꼭 지참해주세요.",한국어 지원이 안되는것이 조금 아쉽지만 정말 필요한 포인트들을 한눈에 볼 수 있어서ㅎ 좋음!it was quiet cozy trip taking time on he boat. ,자연,Ex,혼자
36900,Iceland,Reykjavik,가이드 투어,레이캬비크 출발 : 북극광(오로라) 야간투어," 본 투어는 영어로 진행되며, 다국적 여행자들과 함께하는 단체 투어로 진행됩니다. 여행 확인증이 아닌, 영어로 된 바우처를 지참하셔야 합니다. [ 이 투어의 매력 포인트! ] 시즌 상품입니다. 첫 여행자에게 완벽합니다. 아는 것이 많고 친절한 전문 가이드가 동행합니다. 무료 호텔 픽업샌딩 서비스가 포함됩니다.[ 투어 코스 ]북극광(오로라)은 지구에서 볼 수 있는 가장 독특한 광경 중 하나입니다. 저희가 모든 여행자에게 북극광을 목격하는 잊을 수 없는 경험을 선사하기 위해 노력하는 이유입니다. 투어는 매일 진행되며, 전문 가이드가 안내합니다.저희는 다년간의 경험을 토대로 북극광을 가장 잘 볼 수 있는 최적의 조건에 대한 노하우를 지니고 있습니다. 매 투어 전 기상예보를 확인하고, 그날 밤 최적의 장소가 어디일지 검토합니다.조건이 맞는다면 북극광이 하늘을 가로지르며 춤추는 광경을 목격할 수 있습니다. 밤하늘을 그림 그리듯 수놓는 모양과 색을 놓치지 마세요. 예약 방법  캘린더에서 이용 일자와 인원을 선택한 후, 원하는 시간대를 선택해 주세요.  별도로 보내드린 e바우처에 기재된 만나는 시간 및 장소를 반드시 재확인하시기 바랍니다.",아이슬란드 도착한 날 예약해 뒀었는데 날씨가 안좋아 두번이나 취소되고 세번째만에 갔는데 그날도 못봤어요.2년안에 볼 수있을때까지 다시 신청하면 된다는데 갈 일은 없을 거 같고...좋은 경험이었습니다. 가보진않았으나 여행완료라 뜬게 어이없어서 적는후기.1.출발몇시간전 취소메일 재예약방법보냄2.재예약이안되 바우처에적힌 곳으로 문의하니 이쪽으로하라고함3.이쪽은 연락이안되서 결국 환불이아닌 이틀후로 재예약함4.갑자기 이쪽에서 취소했다며 바우처를줄수없다함5.3~4곳에서 서로 다른곳에연락하라며 해결해주지않음6.돈만뺏김너무 무성의한 진행이 아쉬웠어요,자연,Ad,혼자
26969,Iceland,Reykjavik,가이드 투어,레이캬비크 출발 : 골든 서클 클래식 버스 1일 투어," 본 투어는 영어로 진행되며, 다국적 여행자들과 함께하는 단체 투어로 진행됩니다. 여행 확인증이 아닌, 영어로 된 바우처를 지참하셔야 합니다. [ 이 투어의 매력 포인트! ] 스트로쿠르 간헐천에서 터져나오는 온천을 구경해보세요! 장엄하게 32m 아래로 떨어지는 굴포스 폭포를 감상해보세요! 바이킹의 역사에 대해 알아보고, 유네스코에 지정된 싱벨리어 국립공원에 방문해보세요![ 투어 코스 ]유네스코 세계 유산이자 현존하는 세계에서 가낭 오래된 의회의 본고장인 싱벨리어 국립공원 방문으로 투어가 시작됩니다. 이는 또한 미국과 유라시아 지각판이 따로 분리되어 아이슬란드에서 가장 큰 호숫가에서 열곡을 만들고 있습니다.원래 간헐천의 자생지이자 아이슬란드에서 가장 상징적인 자연 명소인 게이시르 온천을 방문해보세요. 이곳에서 지면의 흔들림과 뜨거운 물의 증기가 유명한 스트로쿠르 간헐천에서 하늘 위로 몇 분 간격으로 장관을 이루며 솟구쳐 오릅니다.장엄한 굴포스 폭포로 여유롭게 걸어 내려가보세요. 강력한 빙하 강은 좁은 협곡으로 천둥같은 포효와 함께 32 m 에서 두 단계로 폭포수가 되어 떨어집니다.와이파이와 각 좌석마다 연결된 컴퓨터 태블릿이 장착된 새로운 버스에 탑승하게 됩니다. 태블릿으로 아이슬란드와 투어로 방문할 장소에 대해 더 알아보기 위해 GPS인식 오디오 가이드 (여러 언어로 가능)를 사용할 수 있습니다.나라에 대해 가질 수 있는 질문에 기꺼이 대답할 주최자가 버스에 있을 것입니다. 각 좌석은 USB 충전기가 장착되어 있습니다. 예약 방법  캘린더에서 이용 일자와 인원을 선택한 후, 원하는 시간대를 선택해 주세요.   구매하기 단계에 픽업샌딩을 위한 호텔정보를 기재해 주세요.  예약 확정 후 '예약 내역' e티켓(바우처)에서 만나는 시간 및 장소를 반드시 재확인하시기 바랍니다.",좋아요~진짜 친절하고 좋았어용 한국인은 저희 밖에 없었는데도 진짜 잘해쥬셨어요진짜 최악중에 최악현지 겨울날씨 8시30분 픽업이라고 절때 늦지마라길래 10분정도 일찍나가 9시30분까지 1시간 넘게 기다림얼어죽을꺼같아서 마이리얼트립통해 연락하니 취소됐다고 메일못받았냐고함3시간전 투어 확정이니 제시간에 나오라는 메일만왔음사과도없고 배째라임 한국어 설명도  블로그 반도 안되는 수준. 개별로에요.그래도 하겠다면 하세요.12시 꺼로 다시 잡아줘서 11시30분 픽업이라고해서 또 11시 20분에 나가서 40분 기다리다가 12시에 타서 투어시작투어중 가이드는 괜찮았어요.친절하고 영어발음도 좋음,자연,Ex,친구
26964,Iceland,Reykjavik,가이드 투어,레이캬비크 요쿨살론(Jökulsárlón) 빙하 라군 종일 투어," 본 투어는 영어로 진행되며, 다국적 여행자들과 함께하는 단체 투어로 진행됩니다. 여행 확인증이 아닌, 영어로 된 바우처를 지참하셔야 합니다. [ 이 투어의 매력 포인트! ]  요쿨살론 빙하 라군의 빙산 셀랴란드스 폭포의 폭포수 뒤로 걷기 비크(Vik)에 위치한 아이슬란드 최남단 마을 방문 청명한 날 볼 수 있는 에이야프야틀라이외쿠틀(Eyjafjallajökull)[ 투어 코스 ]본 투어는 하루 동안 아이슬란드 남부의 드라마틱한 풍경을 탐험하고 유럽에서 가장 큰 빙하인 요쿨살론 빙하 라군을 방문합니다.레이캬비크의 숙소에서 픽업 후, 남쪽 해안과 드라마틱한 빙하 라군으로 향합니다. 목적지로 향하는 동안 수면 위에 떠있는 빙산과 그 절경을 감상할 수 있습니다. 요쿨살론 빙하 라군은 아이슬란드에서 가장 거대하고 깊은 빙하 라군입니다. 이는 유럽에서 가장 큰 빙하로 브레이다메르쿠르요쿨 (Breidamerkurjokull)에서 뻗어 나온 것으로, 바트나요쿨( Vatnajokull)의 분출 빙하입니다.레이캬비크로 돌아가며,  스코가 폭포와 셀랴란드스 폭포를 방문합니다. 셀랴란드스 폭포의 폭포수 뒤를 걸으며 스코가 폭포의 물이 얼굴에 튀기는 것을 느껴보세요! 검은 모래의 다이아몬드 비치를 방문하고 비크(Vik)에 위치한 아이슬란드의 최남단 마을에서 저녁 식사를 합니다.",요쿨에서 여유로운 시간도 주고 하루에 많은 곳을 보고 올 수 있어 좋습니다! 물론 버스 타는시간이 많아서 힘들지만 중간중간 가이드분이 설명도 해주시기에 괜찮은거 같아요!버스 이동시간이 길다는 불편함은 있지만자가용을 이용하지 않는 사람들은 이용하기 좋은 투어가이드분이 정말 성심껏 안내해주고 챙겨줍니다. 긴시간이라 무척 피로할 수 있는 여정이지만 이색적이고 보기드문 투어라 좋았어요.,자연,Ad,혼자
47351,Iceland,Reykjavik,가이드 투어,레이캬비크 : 케리드 분화구 포함 골든 서클 일일 투어," 본 투어는 영어로 진행되며, 다국적 여행자들과 함께하는 단체 투어로 진행됩니다.  여행 확인증이 아닌, 영어로 된 바우처를 지참하셔야 합니다. [ 이 투어의 매력 포인트! ] 호텔 픽업이 포함되어 있습니다.  모든 입장료가 포함되어 있습니다. [ 투어 코스 ]그랜드 골든 서클 투어에서 현지 가이드와 함께 남서 아이슬란드의 가장 인기 있는 명소에 방문해보세요. 레이캬비크 중앙의 지정된 장소에서 픽업한 뒤 투어를 시작합니다.  8분 간격으로 30m 높이의 물을 뿜어내는 게이시르와 스트로쿠르를 구경하고 굴포스 폭포에 방문해 32m 깊이의 틈 사이로 떨어지는 폭포수를 구경해보세요. 그다음 북아메리카와 유라시아 지각판이 매년 수 센티미터의 속도로 떨어져 나가는 싱벨리어 국립공원으로 향합니다. 2004년에 유네스코 세계 문화유산에 등재된 싱벨리어 국립공원에서 역사와 지질학적 경이로움을 느껴보세요. 너비 270m, 깊이 55m의 크기를 자랑하는 케리드 분화구 호수에 방문한 뒤 출발 지점으로 돌아가 투어를 마무리합니다.  예약 방법  캘린더에서 이용 일자와 인원을 선택한 후, 원하는 시간대를 선택해 주세요.   구매하기 단계에서 해당되는 호텔명을 선택해 주세요.         예약 확정 후 '예약 내역' e티켓(바우처)에서 만나는 시간 및 장소를 반드시 재확인하시기 바랍니다.","가이드분이 친절하고 유쾌햇어요너무 좋았고, 제시간에 출발했고, 날씨운만 받혀준다면 역대급 여행이 될 수 있어요!! 여러군데를 버스덕분에 편리하게 다 돌아볼 수 있어 좋았어요! 가이드 분께서 버스 안에서 마이크로 설명도 해주시고 관광지 내려서는 자유롭게 돌아다니는 방식이라 더 좋았어요! 피곤할땐 잠도 잘오고 버스가 매우 편했답니당 아이슬란드는 정말 다시 가고싶은 곳이네요!",자연,Ex,친구
26966,Iceland,Reykjavik,가이드 투어,레이캬비크에서 출발하는 아이슬란드 남부 1일 투어," 본 투어는 영어로 진행되며, 다국적 여행자들과 함께하는 단체 투어로 진행됩니다.  본 상품은 e바우처 상품으로 이메일로 받은 바우처의 출력본 혹은 모바일 제시해주시면 됩니다. [ 이 투어의 매력 포인트! ] 셀랴란드스 폭포(Seljalandsfoss) 남부 해안의 검은 모래 해변 아이슬란드의 최남단 마을 비크(Vik) 솔헤이마요쿨(Sólheimajökull)의 빙하 강, 폭포, 그리고 빙산의 독특한 풍경 경이로운 스코가포스(Skógafoss) 폭포[ 투어 코스 ]레이캬비크에서 출발하여 드라마틱한 아이슬란드 남부와 그 해안가를 탐험하는 하루 투어에 참여하세요! 레이캬비크 중심에 위치한 지정된 호텔 또는 게스트하우스에서 픽업 후, 경이로운 솔헤이마요쿨과 스코가포스 폭포를 향해 떠납니다.목적지로 향하며 다양한 강, 폭포, 산, 그리고 빙하 등을 볼 수 있습니다. 셀랴란드스 폭포에 도착하여 케스케이드 뒤를 걸으며 얼굴 위로 떨어지는 물줄기를 느껴보세요! 계속해서 스코가포스 폭포로 이동해 60미터 아래로 떨어지는 폭포수에 감탄하고 남부 해안의 검은 모래 해변을 즐깁니다. 더불어 솔헤이마요쿨의 빙하 지역을 방문해 밀달스죄쿨(Mýrdalsjökull)의 분출빙하를 보고 감탄하며 변화무쌍한 자연을 가까이에서 감상할 수 있습니다.레이캬비크로 돌아가기 전, 아이슬란드 최남단 마을이자 밀달스죄쿨(Mýrdalsjökull) 빙하 남쪽, 비크에 위치한 현무암 씨스택을 보며 투어는 막을 내립니다.",투어 버스안에서 여성 가이드님의 유쾌한 설명에 세계 각국에서 온 투어객들이 좀 더 즐거운 여행이 되는데 도움이 되었습니다.다만 아쉬운 점은 관광명소에 도착해서 풍경을 즐길 시간이 많지 않아서 시간에 쫒겨 제대로 둘러 볼 수 없었던 점이 아쉬웠습니다.투어할때 점심이나 간식 보온병에 따뜻한 차나 물 챙겨가시는 게 좋아요. 점심시간이 길지 않고 음식점에 사람들이 많아서 주문하고 대기하는 시간이 길어 자칫 먹지 못 할 경우가 발생할 수 있습니다. 저흰 전날 보너스 마트에서 샌드위치사서 따뜻한 차와 먹었습니다. 음식점 안에서는 먹을 수 없어요. 외부에서 가지고 온 음식을 음식점에서 먹지 못하게 해서...그 추운날 밖에서 먹었네요.당연히 외부 음식을 움식점에 반입하면 안되겠죠. 휴게실 같은곳을 만들어서 음료수 정도 주문하고 편하게 먹을 수 있는 곳이 있었으면 하는 생각이 들었습니다.새로운 경험이었습니다!가이드님도 친절하시고 좋았습니다!,자연,Ad,혼자
47344,Iceland,Reykjavik,가이드 투어,레이캬비크 출발 : 골든 서클 클래식 당일치기 투어," 본 투어는 영어로 진행되며, 다국적 여행자들과 함께하는 단체 투어로 진행됩니다.  여행 확인증이 아닌, 영어로 된 바우처를 지참하셔야 합니다. [ 이 투어의 매력 포인트! ] 버스를 타고 편안한 여행을 즐겨보세요.  현지 가이드의 안내를 받아보세요.  호텔 픽업 및 샌딩이 포함되어 있습니다. [ 투어 코스 ]투어는 그림처럼 아름다운 싱그발라바튼 호수의 지열 지역에서 시작됩니다(*겨울에는 포함되지 않을 수도 있습니다).그리고나서 싱벨리어 국립공원에 방문해보세요. 930년에 설립되어 세계에서 가장 오래된 의회라고 할 수 있는 알싱 유적이랍니다. 이곳은 미국과 유럽의 지각판이 만나는 곳이기도 해요.아이슬란드 방문의 하이라이트인 굴포스의 아름다운 폭포와 간헐천으로 알려진 게이시르, 스트로쿠르의 놀라운 풍경을 감상하고 아이슬란드 주교들의 고대 거처인 스칼홀트 교회를 방문해보세요. 레이캬비크로 돌아가는 길에 비옥한 농경 지역을 구경해보세요.  예약 방법  캘린더에서 이용 일자와 인원을 선택한 후, 원하는 시간대를 선택해 주세요.   구매하기 단계에 픽업샌딩을 위한 호텔정보를 기재해 주세요.    예약 확정 후 '예약 내역' e티켓(바우처)에서 만나는 시간 및 장소를 반드시 재확인하시기 바랍니다.","시간이 촉박하다고 느껴졌습니다. 그 외에는 다 좋았어요! 친절한 가이드의 설명과 안내에 편안하고 재밋는 투어였습니다.버스를 타고 이동해서 편하고 가이드가 버스에서 관련 설명을 해준다. 투어 특성 상 각 장소에서 시간이 넉넉하지 않은 것은 이해하나, 싱벨리어 국립공원에서 자유 시간을 너무 적게 주어서 아쉬웠다.편하게 투어하기 좋습니다 다만 여행지마다 시간이 촉박하다고 느낄 수 있습니다",자연,Ex,친구
65335,Finland,Helsinki,가이드 투어,"[투어] 헬싱키, 도보와 트램으로 산책하듯 투어하기 (핀란드/헬싱키)","헬싱키에서 반드시 봐야하는 장소들을 안내해드립니다.한국어로 북유럽 감성을 한껏 느낄 수 있는 도보여행헬싱키에 오시는 한국분들에게 헬싱키 곳곳의 예쁜 부분을 소개해드립니다!헬싱키에서 10년 전 관광객으로 왔을 때의 경험과 현지인으로써의 경험을 살려 헬싱키에서 반드시 가봐야할 곳들을 안내해드려요.관광객들에게 인기 있는 장소부터 제가 헬싱키에서 가장 좋아하는 장소들까지 함께 가보려고 해요! (핀란드는 날씨의 변화가 심해서 날씨에 따라 가볼만한 장소들이 변경되어요.)세나틴 광장과 에스플라나디 공원, 마켓 광장, 헬싱키 도서관은 반드시 가봐야겠죠?최대 9명으로 진행되는 소규모 투어로 헬싱키의 궁금증을 다 풀어드립니다도시에 대한 열정을 가진 친절한 현지인과 함께 헬싱키를 탐험하고 여행을 최대한 활용할 수있는 모든 힌트와 팁을 공유합니다.* 원하시는 일정으로 개인 맞춤 투어를 원하시는 분들은 메세지를 남겨주시면 투어 가능 여부와 경비 등 따로 자세한 투어 안내를 해드립니다.(미리 메시지를 보내주시면 추가금액이 포함된 견적서를 발송해드립니다.)","추운 날씨에도 불구하고 헬싱키 시내 명소를 돌아보며, 친절하게 설명해주셔서 감사했습니다. 궁금한 점에 대해서도 적극적으로 친절히 답변해주시고 배경 좋은 곳에서 사진도 많이 찍어주셔서 감사했습니다. 추웠지만 덕분에 즐거운 여행이 되었습니다. 다음에 여름에 꼭 다시 방문하고 싶습니다.전반적인 헬싱키의 모습을 느낄 수 있오 좋았어요. 짧은 시간안에 헬싱키의 명소를 설명과 함께 둘러보기 좋았던 것 같아요~ 가이드님의 경험이 더 쌓이시면 좀더 자연스럽고 깊이있는 진행이 될수 있을 것 같습니다:)가이드님 덕분에 헬싱키라는 도시뿐만 아니라 핀란드에 대해 많은 애정을 갖게 되었습니다! 그리고 투어 전후로도 유용한 여행 정보 많이 알려주셔서 투어뿐만 아니라 핀란드 여행 자체가 유익해졌어요 :) ",도시,Ex,가족
49425,Finland,Helsinki,가이드 투어,[투어] 헬싱키 시티 투어 :: 핀란드/헬싱키,"핀란드의 수도 헬싱키 관광지 투어 (소요 시간: 3시간 30분정도) 헬싱키 주요 관광지(원로원 광장, 헬싱키 대성당, 우스펜스키 러시아 정교 사원, 시벨리우스 공원, 마켓 광장)를 소개드립니다. 헬싱키 관광 및 쇼핑 팁 공유* 도보와 트램, 버스 등 대중 교통을 이용한 투어",헬싱키에서 꼭 이용해야하는 데이투어 상품이라고 생각합니다~ 덕분에 잘 보고 왔습니다^^친절한 이모와 함께 다니는 느낌으로 덕분에 좋운 여행 했습니다. 실제 사시는 분의 소소한 이야기를 들으며 이곳저곳을 다닐 수 있습니다. 가이드님덕분에 헬싱키가 더 좋아졌어요^^헬싱키의 근대와 현대사를 알게되고 국민성 문화등 해박한 지식덕분에 또오고픈 생각이 드네요 핫플도 알려주셔감사해요^^담에 오면 또 뵙고프네요 ㅎ,도시,Ex,허니문
55064,Finland,Helsinki,가이드 투어,[투어] 헬싱키 수오멘린나 바다 요새 투어 (핀란드/헬싱키)," 수오멘린나 바다 요새는 헬싱키 항구에서 배로 20분 정도 떨어진 아름다운 군도(群島)에 위치하고 있습니다. 유네스코 세계의 문화유산으로 지정된 이 곳은 18세기 후반 당시 핀란드를 다스렸던 스웨덴 왕국이 러시아 침공을 막으려고 건설한 요새입니다.   이곳은 18세기 유럽의 군사 건축의 특징을 잘 보여 주는 흥미로운 유적지로 '북유럽의 지브롤터'라고 불리는 세계적 해상 요새입니다.  요새의 역사는 핀란드 및 주변 발트해 국가들의 역사와도 긴밀하게 관련돼 있습니다. 현재 요새는 예술인 마을로 바뀌어 많은 예술인이 공방을 운영하며 여기서 살고 있으며, 관광객뿐만 아니라 헬싱키 시민에게도 아름다운  가족 휴양지로 큰 인기를 끌고 있습니다.","투어를 통해 수오멘린나 요새에 대한 지식 뿐 아니라 핀란드와 역사에 대해서도 많이 배울 수 있어 좋았습니다. 맛집에 대한 정보도 감사드립니다!판란드에 대해 많이 알고 계셔서 좋은 시간이 되었습니다 헬싱키를 방문하시는  분들 적극 추천드립니다 수오멘리나에대한 해박하신 지식으로 친절한 설명은 물론 문화,역사, 예술적인 이야기까지 그리고 헬싱키에서 꿀팁 여행정보까지 적극추천드립니다 ",자연,Kn,가족
50903,Finland,Helsinki,가이드 투어,헬싱키 소규모 워킹 투어," 본 투어는 영어로 진행되며, 다국적 여행자들과 함께하는 단체 투어로 진행됩니다.  여행 확인증이 아닌, 영어로 된 바우처를 지참하셔야 합니다. [ 이 투어의 매력 포인트! ] 3시간 소규모 워킹 투어로 헬싱키를 즐겨보세요. 헬싱키의 역사를 배워보고 세네트 광장과 아름다운 성당들과 같은 필수방문 랜드마크를 구경해보세요. 소규모 그룹으로 더 개별적인 서비스를 제공한답니다. 스케쥴에 따라 원하시는 시간을 선택하실 수 있어요.[ 투어 코스 ]아름다운 헬싱키 거리를 거닐어보는 이 투어를 놓치시면 후회하실 거에요. 유럽에서 가장 생동감 넘치는 도시랍니다. 헬싱키 역사 지구 중심을 걷다보면 가이드는 도시가 선사하는 최고의 하이라이트들만 소개해드릴 거에요. 세네트 광장, 성당, 정부 궁전, 템펠리아우키오 교회 같은 대표적인 명소를 돌아볼 수 있는 기회! 물론 대통령 궁과 저 뒤로 발틱 해가 보이는 생동감 넘치는 분위기의 헬싱키 시장도 절대 빼놓을 수 없는 헬싱키의 대표 관광지랍니다~무엇보다도 가장 중요한 것은 지식이 풍부한 가이드가 풍습과 전통만이 아닌 현재의 트렌드, 디자인, 일상 생활까지 핀란드의 모든 것을 알려준다는 점이죠! 최대 10명까지 제한되어 있는 소규모 투어는 개개인 한명 한명에 집중하고 있어요. 머리 속에 떠오르는 모든 궁금증을 풀어드립니다. 걷기에 편한 신발 한짝과 함께 헬싱키를 발견해보세요~ 예약 방법  캘린더에서 이용 일자와 인원을 선택한 후, 원하는 시간대를 선택해 주세요.   예약 확정 후 '예약 내역' e티켓에서 만나는 시간 및 장소를 반드시 재확인하시기 바랍니다.",추위에힘들었지만 보여주고싶었던 곳들은 다시 돌아와서도 보여주었다. 아쉬운점은 실내에 머무르는시간이 길어 다양하게 보지는 못했던거같다.nice course with very kind guide영국인 두 분과 함께 총 세명이서 여행을 했는데 핵심적인 스팟과 로컬 가이드가 아니면 알 수 없는 설명을 들어서 좋았습니다,도시,Kn,친구
45935,Laos,Vangvieng,액티비티,[투어] 인증샷 종결자! 오오투어(시크릿라군+짚라인+블루1+탐논튜빙+카약) :: 라오스/방비엥,"인기 액티비티 시크릿라군+짚라인+블루라군1+탐논튜빙+카약 5가지를 한 번에 하는 방비엥 오오투어 는 파라다이스 투어에 카약과 물동굴 탐논 튜빙을 추가한 상품입니다.시간이 없어 하루 만에 방비엥 인기투어를 모두 하시고 싶으신 분들께 꼭 맞는 상품입니다.여유 있는 투어를 원하신다면 시크릿라군+짚라인+블루라군1 으로 구성된 '파라다이스 투어' 와 탐남튜빙과 카야킹으로 구성된 원조 카약킹 투어를 하루씩 하시는 것을 추천해 드립니다. 시크릿라군(블루라군3)에서 짚라인과 수영, 점프, 뗏목 타기, 튜빙 등을 하며 즐거운 시간을 보낼 수 있어요. 투어에 포함된 점심식사 후 꽃보다 청춘 촬영지 블루라군1을 방문해요. 논동굴 튜빙과 카약투어도 할 수 있어요. 조금 힘들지만 방비엥의 모든 투어를 하루 만에 다하고 싶은 분께는 오직 이 상품만 가능해요.",꽉찬일정~  강추합니다!하루정도 잡고 놀기 좋아요. 여유롭게 다니고 좋았습니다.저흰 겁이 많아서 그런지 짚라인 조금 무서웠어요 ㅎ 다른분들은 엄청 잘하시던데... 하고나서는 재밌었던것 같아요 . 강추합니다 ㅎ.좋습니다! 착하고 친절하고 유머러스합니다,자연,Ad,친구
24588,Laos,Luang Prabang,가이드 투어,꽝씨폭포 1일 투어! (메콩강 크루즈+위스키 마을+빡우동굴+곰 보호센터+꽝씨폭포), 일정 안내 07:55~08:25  	숙소 또는 노바투어에서 가이드 미팅 후 선착장으로 이동08:30	메콩강 크루즈 출발 : 위스키 마을 및 빡우동굴로 출발 	09:30	위스키 마을 도착 및 자유 관광10:00      빡우동굴로 출발10:40	빡우동굴 도착 및 관광(빡우동굴 입장료 $2.5 포함)12:45	루앙프라방 귀환 및 중식                13:30	꽝씨폭포로 출발(미니밴 이용)14:00	꽝씨폭포 도착                  곰 보호센터 방문 및 자유 관광(꽝씨폭포 입장료 $2.5 포함)16:00	루앙프라방 시내 출발	17:00	루앙프라방 시내 귀환,가이드분 친절하고 좋았어요 하지만 그닥 재밌는 투어는 아니에요알차게 다녀올 수 있는 일정이었습니다! 루잉프라방에서 압축적으로 다녀오고 싶은 분들에게 적극추천합니닼저희는 예약자가 저희 2명뿐이어서 가이드분 셋이서 다녔는데 라오스 가이드분(성함이 kham)이 차분하고 친절하게 대해주셔서 좋았어요 (영어발음은 쬐끔 알아듣기 힘들었지만ㅎ) 2명뿐이어서 그런지 일정도 여유있게 다녔고 적당히 자유시간도 주시면서 기다려주시고 매우 좋았습니다.,자연,Ex,친구
24609,Laos,Luang Prabang,가이드 투어,"""꽝씨폭포 + 곰 보호센터 + 메콩강 선셋 크루즈(1시간)""", 일정 안내  13:30~14:00      숙소 또는 노바투어에서 미니밴 탑승 후 꽝씨폭포로 출발꽝씨폭포 도착 (입장료 포함)  곰 보호센터 방문 자유 시간(수영&휴식) 16:00~16:30 루앙프라방 크루즈 선착장으로 출발 17:00~17:30 메콩강 선셋 크루즈 출발 (1시간 탑승) 18:00 ~18:30 메콩강 선셋 크루즈 종료 투어 종료 및 숙소 귀환,꽝시폭포에서 충분한 시간을 가지진 못해 아쉬웠어요. 라오스에서도 1월은 나름 겨울이라 물이 추워서 물놀이를 할 순 없었어요! 그래도 가이드님의 친절한 설명과 도움으로 관광 잘 했습니다^^미리 예약해서 가서 흥정 안하고 스트레스 안받고 넘 좋앗어요!ㅊㅍ선셋크루즈가 정말 인상깊게남아있어요한국인은 저희 둘뿐이였고 다른 명의 외국인들까지 꽉채워서 투어를 했습니다 씨앙 가이드님은 친절하게 알려주면서 친구까지 하고 왔네요 재미있어요,자연,Ex,친구
46415,Laos,Vangvieng,액티비티,[투어] 카약킹+동굴튜빙+짚라인+블루라군 :: 라오스/방비엥,"방비엥 필수 액티비티 3종에 블루라군 방문이 포함된 투어 입니다. 송강을 따라 소계림이라 불리우는 방비엥 절경을 감상하며 잠자는 동굴이란 이름의 탐넌동굴에서 동굴튜빙을 즐길수 있습니다.볶음밥, 바베큐꼬치가 포함된 점심식사후 방비엥에서 유일한 송강을 가로 지르는 짚라인을 즐깁니다.블루라군으로 모셔다 드리며 자유시간후 가이드분과 다시 미팅후 숙소까지 모셔다 드립니다.  09:00~09:20 숙소 픽업 09:20~11:00 카약킹 안전교육, 카약킹투어 11:00~12:00 탐넌(THAM NONE 잠자는동굴) 동굴튜빙 12:00~13:00 투어식 점심심사 13:00~15:00 짚라인 (송강을 가로지르는 짚라인 포함 7라인, 12플랫폼, 2브릿지)15:00~16:00 현지교통수단인 썽태우로 블루라군 이동 자유시간16:00~16:30 투어 종료 후 호텔 드랍숙소 픽업, 드랍, 블루라군 이동은 썽태우 (트럭을 개조한 라오스 현지교통수단) 이용하며 외에는 카약으로 이동합니다. 방비엥 TOWN 내 숙소만 픽업이 가능합니다. ",전체적인 구성이 다양하고 즐길수있어 좋았습니다짚라인과 블루라군이 제일젛았소 카약킹도 비와서 물이좀 있었다면 더 재밋을꺼같습니다혼자 여행오시는분들 이용하기에 딱좋습니다.완전 좋았어요👏🏻👏🏻추천,자연,Ad,혼자
